data 56 cores
1000,Behavior1000.csv,56,0.9728260869565217,0.9960629921259843,0.947565543071161,0.9712092130518234,158.09335041046143
1100,Behavior1100.csv,56,0.9746376811594203,0.996078431372549,0.951310861423221,0.9731800766283525,142.55089139938354
1200,Behavior1200.csv,56,0.9764492753623188,1.0,0.951310861423221,0.9750479846449136,162.95417523384094
1300,Behavior1300.csv,56,0.9728260869565217,0.9960629921259843,0.947565543071161,0.9712092130518234,170.44641160964966
1400,Behavior1400.csv,56,0.9728260869565217,1.0,0.9438202247191011,0.9710982658959537,185.50860595703125
1500,Behavior1500.csv,56,0.9728260869565217,1.0,0.9438202247191011,0.9710982658959537,201.15157508850098
1600,Behavior1600.csv,56,0.9746376811594203,1.0,0.947565543071161,0.9730769230769231,214.64947962760925
1700,Behavior1700.csv,56,0.9746376811594203,0.996078431372549,0.951310861423221,0.9731800766283525,226.17446565628052
1800,Behavior1800.csv,56,0.9746376811594203,1.0,0.947565543071161,0.9730769230769231,245.08580255508423
1900,Behavior1900.csv,56,0.9764492753623188,1.0,0.951310861423221,0.9750479846449136,252.93214511871338
2000,Behavior2000.csv,56,0.9728260869565217,0.9960629921259843,0.947565543071161,0.9712092130518234,271.75224447250366
